,brand,name,type,km,year,accident,color,location,price,wd,trim
0,기아,K5,가솔린,110575,2011,무사고,검정색,인천,650,2WD,1
1,기아,K5,가솔린,106819,2014,무사고,검정색,인천,940,2WD,1
2,기아,K5,가솔린,29151,2019,무사고,검정색,충북,1890,2WD,1
3,기아,K5,가솔린,8766,2021,무사고,검정색,경기,3190,2WD,1
4,기아,K5,가솔린,101196,2012,무사고,검정색,대구,820,2WD,2
5,기아,K5,가솔린,44437,2020,무사고,검정색,서울,2290,2WD,1
6,기아,K5,가솔린,1969,2021,무사고,검정색,대전,3100,2WD,1
7,기아,K5,가솔린,27847,2020,무사고,검정색,광주,2630,2WD,1
8,기아,K5,가솔린,167493,2012,무사고,검정색,대구,630,2WD,2
9,기아,K5,가솔린,48743,2019,무사고,검정색,서울,1690,2WD,1
10,기아,K5,하이브리드,89180,2014,무사고,검정색,경기,1190,2WD,2
11,기아,K5,가솔린,60640,2018,무사고,검정색,광주,1570,2WD,1
12,기아,K5,LPG,127044,2015,무사고,검정색,광주,990,2WD,3
13,기아,K5,가솔린,162784,2015,무사고,검정색,경기,699,2WD,1
14,기아,K5,하이브리드,52853,2018,무사고,검정색,충북,2140,2WD,3
15,기아,K5,가솔린,59566,2019,무사고,검정색,경기,1880,2WD,1
16,기아,K5,LPG,188166,2014,무사고,검정색,전북,890,2WD,2
17,기아,K5,가솔린,86440,2011,무사고,검정색,울산,770,2WD,1
18,기아,K5,가솔린,2000,2021,무사고,검정색,서울,2870,2WD,1
19,기아,K5,LPG,105387,2016,무사고,검정색,부산,1490,2WD,1
20,기아,K5,LPG,93836,2018,무사고,검정색,경기,1310,2WD,1
21,기아,K5,가솔린,24191,2020,무사고,검정색,서울,2170,2WD,1
22,기아,K5,가솔린,51897,2019,무사고,검정색,경기,1949,2WD,1
23,기아,K5,가솔린,66809,2019,무사고,검정색,충남,1590,2WD,1
24,기아,K5,LPG,137974,2014,무사고,검정색,경기,690,2WD,1
25,기아,K5,LPG,128240,2012,무사고,검정색,경기,850,2WD,2
26,기아,K5,가솔린,16390,2019,무사고,검정색,광주,2090,2WD,1
27,기아,K5,LPG,194564,2013,무사고,검정색,광주,490,2WD,1
28,기아,K5,가솔린,151181,2013,무사고,검정색,경기,830,2WD,3
29,기아,K5,하이브리드,41940,2020,무사고,검정색,경기,2900,2WD,3
30,기아,K5,가솔린,145811,2012,무사고,검정색,서울,600,2WD,2
31,기아,K5,가솔린,80639,2013,무사고,검정색,충남,900,2WD,2
32,기아,K5,LPG,98351,2014,무사고,검정색,인천,830,2WD,1
33,기아,K5,가솔린,29239,2016,무사고,검정색,인천,1320,2WD,1
34,기아,K5,가솔린,189533,2011,무사고,검정색,경기,549,2WD,2
35,기아,K5,LPG,119241,2014,무사고,검정색,광주,950,2WD,2
36,기아,K5,하이브리드,24383,2020,무사고,검정색,서울,3380,2WD,4
37,기아,K5,가솔린,169284,2011,무사고,검정색,경기,509,2WD,1
38,기아,K5,가솔린,56825,2020,무사고,검정색,경기,2849,2WD,1
39,기아,K5,LPG,35709,2018,무사고,검정색,서울,1450,2WD,1
40,기아,K5,가솔린,67436,2018,무사고,검정색,충남,1570,2WD,1
41,기아,K5,가솔린,132834,2011,무사고,검정색,충남,630,2WD,3
42,기아,K5,LPG,167446,2015,무사고,검정색,충남,599,2WD,1
43,기아,K5,LPG,117882,2014,무사고,검정색,경기,849,2WD,1
44,기아,K5,가솔린,23094,2019,무사고,검정색,경기,2050,2WD,1
45,기아,K5,가솔린,64958,2016,무사고,검정색,경기,1250,2WD,1
46,기아,K5,가솔린,79694,2019,무사고,검정색,경기,1970,2WD,1
47,기아,K5,하이브리드,25194,2020,무사고,검정색,충남,3399,2WD,4
48,기아,K5,디젤,22493,2020,무사고,검정색,경기,2100,2WD,1
49,기아,K5,LPG,85779,2013,무사고,검정색,대구,880,2WD,1
50,기아,K5,가솔린,52479,2019,무사고,검정색,경기,1920,2WD,1
51,기아,K5,LPG,58346,2013,무사고,검정색,경기,890,2WD,1
52,기아,K5,하이브리드,39085,2018,무사고,검정색,대구,2690,2WD,3
53,기아,K5,가솔린,216,2021,무사고,검정색,경기,2590,2WD,1
54,기아,K5,가솔린,120764,2016,무사고,검정색,광주,1159,2WD,1
55,기아,K5,가솔린,40981,2018,무사고,검정색,충남,1549,2WD,1
56,기아,K5,가솔린,45763,2018,무사고,검정색,광주,1650,2WD,1
57,기아,K5,가솔린,55144,2019,무사고,검정색,경기,1950,2WD,1
58,기아,K5,가솔린,63057,2015,무사고,검정색,경기,1070,2WD,1
59,기아,K5,가솔린,12792,2020,무사고,검정색,경기,2390,2WD,1
60,기아,K5,가솔린,33651,2020,무사고,검정색,대구,2999,2WD,1
61,기아,K5,디젤,66710,2018,무사고,검정색,인천,1399,2WD,1
62,기아,K5,가솔린,50138,2019,무사고,검정색,경기,1950,2WD,1
63,기아,K5,가솔린,6914,2020,무사고,검정색,서울,2750,2WD,1
64,기아,K5,LPG,143677,2012,무사고,검정색,충북,560,2WD,1
65,기아,K5,LPG,62069,2019,무사고,검정색,대전,1610,2WD,1
66,기아,K5,가솔린,167380,2011,무사고,검정색,충남,599,2WD,2
67,기아,K5,하이브리드,125731,2013,무사고,검정색,충남,759,2WD,1
68,기아,K5,가솔린,122533,2011,무사고,검정색,대구,730,2WD,2
69,기아,K5,디젤,141408,2018,무사고,검정색,경기,1350,2WD,1
70,기아,K5,가솔린,76000,2014,무사고,검정색,인천,1120,2WD,1
71,기아,K5,가솔린,42101,2019,무사고,검정색,경기,1980,2WD,1
72,기아,K5,LPG,156410,2016,무사고,검정색,광주,890,2WD,1
73,기아,K5,LPG,64654,2019,무사고,검정색,경기,1999,2WD,1
74,기아,K5,가솔린,46575,2019,무사고,검정색,경기,1750,2WD,1
75,기아,K5,가솔린,54664,2019,무사고,검정색,경기,1950,2WD,1
76,기아,K5,가솔린,32801,2019,무사고,검정색,경기,2150,2WD,1
77,기아,K5,가솔린,88611,2019,무사고,검정색,경기,1930,2WD,1
78,기아,K5,가솔린,100403,2018,무사고,검정색,인천,1350,2WD,1
79,기아,K5,가솔린,51529,2019,무사고,검정색,경기,1890,2WD,1
80,기아,K5,LPG,166847,2018,무사고,검정색,광주,1080,2WD,1
81,기아,K5,가솔린,44175,2019,무사고,검정색,경기,1860,2WD,1
82,기아,K5,가솔린,50494,2019,무사고,검정색,경기,1960,2WD,1
83,기아,K5,LPG,22854,2020,무사고,검정색,경기,2750,2WD,1
84,기아,K5,가솔린,56798,2015,무사고,검정색,서울,1350,2WD,1
85,기아,K5,가솔린,87789,2016,무사고,검정색,경기,1550,2WD,1
86,기아,K5,가솔린,56063,2019,무사고,검정색,경기,1980,2WD,1
87,기아,K5,LPG,147382,2019,무사고,검정색,충남,1370,2WD,1
88,기아,K5,가솔린,59245,2019,무사고,검정색,경기,1900,2WD,1
89,기아,K5,가솔린,132700,2015,무사고,검정색,경기,960,2WD,2
90,기아,K5,하이브리드,25362,2019,무사고,검정색,대구,2460,2WD,3
91,기아,K5,LPG,57989,2016,무사고,검정색,서울,5555,2WD,1
92,기아,K5,가솔린,46190,2018,무사고,검정색,대구,1670,2WD,1
93,기아,K5,가솔린,15870,2020,무사고,검정색,경기,2999,2WD,1
94,기아,K5,가솔린,173009,2013,무사고,검정색,전북,799,2WD,3
95,기아,K5,가솔린,152479,2014,무사고,검정색,전북,890,2WD,2
96,기아,K5,가솔린,55940,2019,무사고,검정색,경기,2050,2WD,1
97,기아,K5,하이브리드,48370,2019,무사고,검정색,경기,2160,2WD,3
98,기아,K5,가솔린,58475,2017,무사고,검정색,인천,1380,2WD,1
99,기아,K5,LPG,87594,2019,무사고,검정색,경기,1550,2WD,1
100,기아,K5,LPG,180284,2015,무사고,검정색,대전,780,2WD,2
101,기아,K5,LPG,77329,2019,무사고,검정색,광주,1680,2WD,1
102,기아,K5,가솔린,30813,2014,무사고,검정색,서울,1230,2WD,1
103,기아,K5,가솔린,173314,2011,무사고,검정색,부산,530,2WD,2
104,기아,K5,가솔린,65058,2014,무사고,검정색,경기,1250,2WD,1
105,기아,K5,디젤,163287,2016,무사고,검정색,경기,1270,2WD,1
106,기아,K5,가솔린,85780,2019,무사고,검정색,대전,1630,2WD,1
107,기아,K5,가솔린,31563,2019,무사고,검정색,경기,1890,2WD,1
108,기아,K5,LPG,51867,2018,무사고,검정색,경기,1230,2WD,1
109,기아,K5,가솔린,18320,2019,무사고,검정색,서울,2170,2WD,1
110,기아,K5,가솔린,179058,2013,무사고,검정색,대구,550,2WD,1
111,기아,K5,하이브리드,163054,2013,무사고,검정색,충남,769,2WD,2
112,기아,K5,가솔린,130594,2012,무사고,검정색,광주,790,2WD,2
113,기아,K5,가솔린,169137,2015,무사고,검정색,충남,830,2WD,1
114,기아,K5,가솔린,94222,2017,무사고,검정색,경기,1390,2WD,1
115,기아,K5,가솔린,15152,2021,무사고,검정색,대전,2720,2WD,1
116,기아,K5,가솔린,23563,2019,무사고,검정색,경기,2090,2WD,1
117,기아,K5,가솔린,68918,2018,무사고,검정색,전북,1690,2WD,1
118,기아,K5,가솔린,36020,2019,무사고,검정색,경기,2000,2WD,1
119,기아,K5,가솔린,81945,2018,무사고,검정색,광주,1550,2WD,1
120,기아,K5,가솔린,127929,2014,무사고,검정색,대전,950,2WD,1
121,기아,K5,하이브리드,33077,2019,무사고,검정색,경기,2540,2WD,3
122,기아,K5,가솔린,29559,2020,무사고,검정색,경기,2100,2WD,1
123,기아,K5,LPG,84443,2016,무사고,검정색,경기,1050,2WD,1
124,기아,K5,디젤,94347,2016,무사고,검정색,부산,1190,2WD,1
125,기아,K5,가솔린,108392,2011,무사고,검정색,울산,690,2WD,1
126,기아,K5,가솔린,139562,2011,무사고,검정색,대구,749,2WD,3
127,기아,K5,가솔린,28407,2018,무사고,검정색,경기,1890,2WD,1
128,기아,K5,하이브리드,43235,2016,무사고,검정색,경기,1870,2WD,3
129,기아,K5,가솔린,11332,2020,무사고,검정색,경기,2570,2WD,1
130,기아,K5,가솔린,28701,2014,무사고,검정색,서울,1090,2WD,3
131,기아,K5,가솔린,103688,2013,무사고,검정색,부산,690,2WD,1
132,기아,K5,가솔린,18571,2020,무사고,검정색,부산,2650,2WD,1
133,기아,K5,디젤,61129,2019,무사고,검정색,서울,2090,2WD,1
134,기아,K5,가솔린,6602,2020,무사고,검정색,서울,2599,2WD,1
135,기아,K5,가솔린,22219,2020,무사고,검정색,경기,3290,2WD,1
136,기아,K5,가솔린,178262,2011,무사고,검정색,경기,630,2WD,3
137,기아,K5,가솔린,57207,2019,무사고,검정색,경기,1950,2WD,1
138,기아,K5,가솔린,72536,2016,무사고,검정색,대구,1850,2WD,1
139,기아,K5,LPG,95485,2015,무사고,검정색,전북,850,2WD,1
140,기아,K5,가솔린,11622,2020,무사고,검정색,경기,3150,2WD,1
141,기아,K5,하이브리드,48958,2016,무사고,검정색,서울,1850,2WD,3
142,기아,K5,LPG,126407,2014,무사고,검정색,충남,989,2WD,2
143,기아,K5,가솔린,93032,2013,무사고,검정색,서울,830,2WD,2
144,기아,K5,가솔린,118465,2012,무사고,검정색,서울,850,2WD,2
145,기아,K5,가솔린,112290,2016,무사고,검정색,인천,1250,2WD,1
146,기아,K5,LPG,70713,2019,무사고,검정색,서울,1470,2WD,1
147,기아,K5,하이브리드,56439,2019,무사고,검정색,경기,2170,2WD,3
148,기아,K5,LPG,69876,2019,무사고,검정색,광주,1490,2WD,1
149,기아,K5,가솔린,108665,2014,무사고,검정색,경기,990,2WD,2
150,기아,K5,LPG,13058,2018,무사고,검정색,경기,1580,2WD,1
151,기아,K5,가솔린,18370,2020,무사고,검정색,경기,2680,2WD,1
152,기아,K5,LPG,181846,2014,무사고,검정색,광주,590,2WD,1
153,기아,K5,LPG,117185,2015,무사고,검정색,경기,800,2WD,1
154,기아,K5,LPG,65945,2019,무사고,검정색,서울,1630,2WD,1
155,기아,K5,LPG,183365,2014,무사고,검정색,경기,670,2WD,1
156,기아,K5,가솔린,127142,2016,무사고,검정색,대구,1230,2WD,1
157,기아,K5,가솔린,116132,2014,무사고,검정색,서울,900,2WD,2
158,기아,K5,가솔린,13451,2020,무사고,검정색,경기,2740,2WD,1
159,기아,K5,가솔린,85496,2019,무사고,검정색,대전,1850,2WD,1
160,기아,K5,가솔린,56206,2016,무사고,검정색,부산,1490,2WD,1
161,기아,K5,가솔린,347,2020,무사고,검정색,경기,2820,2WD,1
162,기아,K5,하이브리드,218752,2012,무사고,검정색,경기,590,2WD,2
163,기아,K5,LPG,74114,2015,무사고,검정색,대전,970,2WD,1
164,기아,K5,LPG,120117,2018,무사고,검정색,부산,1450,2WD,1
165,기아,K5,가솔린,117764,2017,무사고,검정색,경기,1250,2WD,1
166,기아,K5,가솔린,36226,2020,무사고,검정색,서울,2969,2WD,1
167,기아,K5,가솔린,27145,2020,무사고,검정색,서울,3039,2WD,1
168,기아,K5,가솔린,77200,2013,무사고,검정색,울산,860,2WD,1
169,기아,K5,가솔린,152520,2011,무사고,검정색,경기,730,2WD,2
170,기아,K5,LPG,19944,2019,무사고,검정색,경기,2280,2WD,1
171,기아,K5,가솔린,35129,2017,무사고,검정색,경기,1990,2WD,1
172,기아,K5,가솔린,72988,2018,무사고,검정색,부산,1570,2WD,1
173,기아,K5,가솔린,9551,2019,무사고,검정색,부산,2230,2WD,1
174,기아,K5,가솔린,114444,2018,무사고,검정색,대구,1260,2WD,1
175,기아,K5,가솔린,66772,2015,무사고,검정색,부산,1180,2WD,1
176,기아,K5,LPG,154896,2011,무사고,검정색,경기,689,2WD,2
177,기아,K5,가솔린,23880,2020,무사고,검정색,충남,2720,2WD,1
178,기아,K5,가솔린,125289,2016,무사고,검정색,경기,1290,2WD,1
179,기아,K5,하이브리드,54855,2018,무사고,검정색,경기,1930,2WD,3
180,기아,K5,가솔린,90341,2019,무사고,검정색,경기,1700,2WD,1
181,기아,K5,가솔린,73116,2017,무사고,검정색,경기,1490,2WD,1
182,기아,K5,LPG,148554,2013,무사고,검정색,충남,539,2WD,1
183,기아,K5,하이브리드,125695,2015,무사고,검정색,경기,1000,2WD,2
184,기아,K5,가솔린,174511,2011,무사고,검정색,대구,550,2WD,1
185,기아,K5,가솔린,27358,2020,무사고,검정색,경기,2930,2WD,1
186,기아,K5,LPG,19711,2019,무사고,검정색,경기,1799,2WD,1
187,기아,K5,가솔린,124026,2016,무사고,검정색,대구,1179,2WD,1
188,기아,K5,가솔린,79717,2018,무사고,검정색,대구,1550,2WD,1
189,기아,K5,LPG,99997,2015,무사고,검정색,부산,830,2WD,1
190,기아,K5,가솔린,56734,2019,무사고,검정색,부산,1949,2WD,1
191,기아,K5,가솔린,25077,2020,무사고,검정색,경기,2400,2WD,1
192,기아,K5,가솔린,39324,2020,무사고,검정색,경기,1860,2WD,1
193,기아,K5,가솔린,44604,2016,무사고,검정색,부산,1330,2WD,1
194,기아,K5,가솔린,78075,2018,무사고,검정색,부산,1490,2WD,1
195,기아,K5,가솔린,39565,2019,무사고,검정색,경기,1890,2WD,1
196,기아,K5,가솔린,109604,2012,무사고,검정색,부산,790,2WD,2
197,기아,K5,가솔린,44256,2011,무사고,검정색,경기,830,2WD,1
198,기아,K5,가솔린,245117,2014,무사고,검정색,경기,520,2WD,1
199,기아,K5,가솔린,61824,2019,무사고,검정색,경기,1730,2WD,1
200,기아,K5,가솔린,30124,2020,무사고,검정색,경기,2949,2WD,1
201,기아,K5,가솔린,157161,2011,무사고,검정색,경기,699,2WD,3
202,기아,K5,디젤,84493,2016,무사고,검정색,경기,1430,2WD,1
203,기아,K5,가솔린,75554,2019,무사고,검정색,경기,1900,2WD,1
204,기아,K5,가솔린,162147,2013,무사고,검정색,울산,590,2WD,1
205,기아,K5,가솔린,84769,2012,무사고,검정색,서울,860,2WD,2
206,기아,K5,가솔린,66816,2011,무사고,검정색,경기,750,2WD,1
207,기아,K5,가솔린,11398,2020,무사고,검정색,경기,2829,2WD,1
208,기아,K5,가솔린,98861,2018,무사고,검정색,경기,1650,2WD,1
209,기아,K5,가솔린,62845,2018,무사고,검정색,경기,1550,2WD,1
210,기아,K5,가솔린,66261,2019,무사고,검정색,경기,1899,2WD,1
211,기아,K5,LPG,87332,2013,무사고,검정색,울산,880,2WD,2
212,기아,K5,LPG,157755,2014,무사고,검정색,울산,690,2WD,1
213,기아,K5,가솔린,144188,2011,무사고,검정색,대전,599,2WD,1
214,기아,K5,가솔린,18523,2020,무사고,검정색,경기,3170,2WD,1
215,기아,K5,디젤,105262,2016,무사고,검정색,경기,1370,2WD,1
216,기아,K5,가솔린,42926,2017,무사고,검정색,경기,1380,2WD,1
217,기아,K5,가솔린,47828,2018,무사고,검정색,부산,1420,2WD,1
218,기아,K5,디젤,63063,2016,무사고,검정색,경기,1420,2WD,1
219,기아,K5,가솔린,114020,2018,무사고,검정색,경기,1290,2WD,1
220,기아,K5,디젤,133733,2018,무사고,검정색,경기,1340,2WD,1
221,기아,K5,가솔린,133238,2018,무사고,검정색,경기,1260,2WD,1
222,기아,K5,가솔린,163944,2014,무사고,검정색,경기,790,2WD,1
223,기아,K5,가솔린,14714,2020,무사고,검정색,경기,2670,2WD,1
224,기아,K5,LPG,30408,2020,무사고,흰색,대구,1820,2WD,1
225,기아,K5,가솔린,50624,2019,무사고,흰색,충남,1790,2WD,1
226,기아,K5,LPG,18151,2020,무사고,흰색,광주,2550,2WD,1
227,기아,K5,가솔린,183665,2012,무사고,흰색,대구,625,2WD,1
228,기아,K5,하이브리드,53912,2017,무사고,흰색,부산,1950,2WD,3
229,기아,K5,가솔린,20836,2020,무사고,흰색,경기,3150,2WD,1
230,기아,K5,가솔린,29723,2016,무사고,흰색,대구,1870,2WD,1
231,기아,K5,가솔린,34012,2018,무사고,흰색,대구,1790,2WD,1
232,기아,K5,가솔린,75062,2016,무사고,흰색,서울,1320,2WD,1
233,기아,K5,가솔린,72512,2016,무사고,흰색,경기,1650,2WD,1
234,기아,K5,하이브리드,95230,2014,무사고,흰색,부산,1170,2WD,1
235,기아,K5,LPG,20839,2017,무사고,흰색,대구,1499,2WD,1
236,기아,K5,가솔린,3352,2021,무사고,흰색,경기,2790,2WD,1
237,기아,K5,LPG,12126,2020,무사고,흰색,경기,2890,2WD,1
238,기아,K5,가솔린,98614,2018,무사고,흰색,인천,1300,2WD,1
239,기아,K5,가솔린,103782,2011,무사고,흰색,광주,630,2WD,1
240,기아,K5,가솔린,85719,2015,무사고,흰색,충남,1220,2WD,1
241,기아,K5,LPG,206041,2013,무사고,흰색,인천,440,2WD,1
242,기아,K5,가솔린,89393,2015,무사고,흰색,경기,1340,2WD,2
243,기아,K5,디젤,77426,2016,무사고,흰색,대구,1580,2WD,1
244,기아,K5,LPG,35640,2017,무사고,흰색,서울,1410,2WD,1
245,기아,K5,가솔린,118221,2013,무사고,흰색,경기,750,2WD,1
246,기아,K5,가솔린,16118,2018,무사고,흰색,경기,1810,2WD,1
247,기아,K5,하이브리드,149661,2015,무사고,흰색,전북,999,2WD,2
248,기아,K5,가솔린,96291,2011,무사고,흰색,대구,749,2WD,1
249,기아,K5,가솔린,162352,2011,무사고,흰색,경기,650,2WD,1
250,기아,K5,LPG,103282,2013,무사고,흰색,충남,899,2WD,2
251,기아,K5,LPG,132717,2013,무사고,흰색,대구,850,2WD,2
252,기아,K5,가솔린,32510,2014,무사고,흰색,경기,1330,2WD,2
253,기아,K5,LPG,109296,2015,무사고,흰색,충남,899,2WD,1
254,기아,K5,하이브리드,150715,2015,무사고,흰색,경기,920,2WD,2
255,기아,K5,가솔린,21598,2020,무사고,흰색,서울,2640,2WD,1
256,기아,K5,가솔린,80133,2014,무사고,흰색,서울,1199,2WD,1
257,기아,K5,LPG,101695,2018,무사고,흰색,경기,1140,2WD,1
258,기아,K5,가솔린,3779,2020,무사고,흰색,서울,3350,2WD,1
259,기아,K5,가솔린,59206,2019,무사고,흰색,서울,2050,2WD,1
260,기아,K5,가솔린,51551,2016,무사고,흰색,대구,1560,2WD,1
261,기아,K5,LPG,90737,2013,무사고,흰색,충남,670,2WD,1
262,기아,K5,LPG,149016,2013,무사고,흰색,경기,600,2WD,2
263,기아,K5,하이브리드,151340,2014,무사고,흰색,대전,920,2WD,2
264,기아,K5,가솔린,116682,2017,무사고,흰색,서울,1530,2WD,1
265,기아,K5,가솔린,21371,2019,무사고,흰색,대전,1920,2WD,1
266,기아,K5,하이브리드,26992,2020,무사고,흰색,경기,3400,2WD,4
267,기아,K5,가솔린,5121,2020,무사고,흰색,경기,2290,2WD,1
268,기아,K5,하이브리드,144815,2012,무사고,흰색,경기,790,2WD,2
269,기아,K5,가솔린,21073,2019,무사고,흰색,서울,2350,2WD,1
270,기아,K5,LPG,173644,2016,무사고,흰색,광주,880,2WD,1
271,기아,K5,가솔린,5791,2021,무사고,흰색,부산,2800,2WD,1
272,기아,K5,가솔린,84099,2018,무사고,흰색,경기,1410,2WD,1
273,기아,K5,가솔린,98104,2012,무사고,흰색,광주,950,2WD,2
274,기아,K5,가솔린,96899,2015,무사고,흰색,경기,1230,2WD,1
275,기아,K5,LPG,59335,2013,무사고,흰색,부산,890,2WD,1
276,기아,K5,LPG,99673,2019,무사고,흰색,부산,1390,2WD,1
277,기아,K5,가솔린,72328,2016,무사고,흰색,부산,1450,2WD,1
278,기아,K5,가솔린,106901,2018,무사고,흰색,경기,1310,2WD,1
279,기아,K5,가솔린,6519,2021,무사고,흰색,부산,3300,2WD,1
280,기아,K5,가솔린,63699,2016,무사고,흰색,광주,1590,2WD,1
281,기아,K5,가솔린,72494,2018,무사고,흰색,서울,1630,2WD,1
282,기아,K5,LPG,152445,2015,무사고,흰색,부산,720,2WD,1
283,기아,K5,가솔린,125561,2014,무사고,흰색,충남,977,2WD,1
284,기아,K5,LPG,143553,2011,무사고,흰색,인천,520,2WD,1
285,기아,K5,가솔린,95364,2017,무사고,흰색,경기,1479,2WD,1
286,기아,K5,가솔린,140152,2013,무사고,흰색,대구,799,2WD,2
287,기아,K5,LPG,140588,2014,무사고,흰색,인천,890,2WD,2
288,기아,K5,LPG,52652,2019,무사고,흰색,경기,1790,2WD,1
289,기아,K5,LPG,68373,2018,무사고,흰색,경기,1370,2WD,1
290,기아,K5,가솔린,100468,2018,무사고,흰색,광주,1599,2WD,1
291,기아,K5,LPG,34522,2021,무사고,흰색,대구,2470,2WD,1
292,기아,K5,가솔린,49536,2016,무사고,흰색,경기,1600,2WD,1
293,기아,K5,LPG,42331,2020,무사고,흰색,경기,1770,2WD,1
294,기아,K5,가솔린,16569,2020,무사고,흰색,서울,3190,2WD,1
295,기아,K5,가솔린,102698,2013,무사고,흰색,대구,930,2WD,3
296,기아,K5,가솔린,1093,2021,무사고,흰색,경기,2990,2WD,1
297,기아,K5,가솔린,164270,2013,무사고,흰색,부산,750,2WD,3
298,기아,K5,하이브리드,79886,2015,무사고,흰색,서울,1290,2WD,1
299,기아,K5,가솔린,11690,2020,무사고,흰색,경기,3250,2WD,1
300,기아,K5,가솔린,15859,2020,무사고,흰색,서울,2599,2WD,1
301,기아,K5,가솔린,74975,2016,무사고,흰색,인천,1530,2WD,1
302,기아,K5,가솔린,38535,2020,무사고,흰색,인천,2940,2WD,1
303,기아,K5,LPG,76275,2017,무사고,흰색,대전,1419,2WD,1
304,기아,K5,가솔린,50121,2015,무사고,흰색,충남,1120,2WD,1
305,기아,K5,가솔린,167815,2012,무사고,흰색,충남,689,2WD,3
306,기아,K5,가솔린,97876,2017,무사고,흰색,경기,1470,2WD,1
307,기아,K5,LPG,175387,2011,무사고,흰색,충남,599,2WD,2
308,기아,K5,가솔린,42727,2018,무사고,흰색,경기,1750,2WD,1
309,기아,K5,하이브리드,92248,2013,무사고,흰색,경기,990,2WD,1
310,기아,K5,하이브리드,86108,2014,무사고,흰색,서울,1130,2WD,2
311,기아,K5,가솔린,121648,2012,무사고,흰색,전북,799,2WD,2
312,기아,K5,가솔린,68452,2019,무사고,흰색,전북,1750,2WD,1
313,기아,K5,LPG,118554,2015,무사고,흰색,경기,799,2WD,1
314,기아,K5,가솔린,96678,2017,무사고,흰색,광주,1170,2WD,1
315,기아,K5,LPG,59415,2019,무사고,흰색,광주,1750,2WD,1
316,기아,K5,가솔린,14721,2016,무사고,흰색,서울,1720,2WD,1
317,기아,K5,LPG,236672,2012,무사고,흰색,광주,480,2WD,1
318,기아,K5,하이브리드,10155,2021,무사고,흰색,경기,3950,2WD,4
319,기아,K5,LPG,149814,2011,무사고,흰색,충남,799,2WD,2
320,기아,K5,가솔린,100803,2016,무사고,흰색,부산,1380,2WD,1
321,기아,K5,가솔린,143866,2011,무사고,흰색,경기,590,2WD,1
322,기아,K5,LPG,27115,2020,무사고,흰색,광주,2350,2WD,1
323,기아,K5,LPG,163230,2016,무사고,흰색,충남,850,2WD,1
324,기아,K5,LPG,33061,2016,무사고,흰색,광주,1635,2WD,1
325,기아,K5,가솔린,15488,2019,무사고,흰색,경기,2050,2WD,1
326,기아,K5,가솔린,2650,2021,무사고,흰색,경기,2650,2WD,1
327,기아,K5,가솔린,90484,2017,무사고,흰색,전북,1540,2WD,1
328,기아,K5,하이브리드,193229,2012,무사고,흰색,경기,620,2WD,2
329,기아,K5,가솔린,63,2021,무사고,흰색,경기,2899,2WD,1
330,기아,K5,하이브리드,104090,2015,무사고,흰색,경기,1070,2WD,2
331,기아,K5,가솔린,84071,2017,무사고,흰색,경기,1380,2WD,1
332,기아,K5,하이브리드,134225,2012,무사고,흰색,인천,680,2WD,1
333,기아,K5,하이브리드,17474,2021,무사고,흰색,경기,3590,2WD,4
334,기아,K5,LPG,89723,2017,무사고,흰색,경기,1099,2WD,1
335,기아,K5,하이브리드,66655,2013,무사고,흰색,경기,1410,2WD,2
336,기아,K5,가솔린,159363,2016,무사고,흰색,대구,1229,2WD,1
337,기아,K5,가솔린,19849,2019,무사고,흰색,서울,1850,2WD,1
338,기아,K5,가솔린,5517,2020,무사고,흰색,경기,2890,2WD,1
339,기아,K5,가솔린,144055,2013,무사고,흰색,충남,820,2WD,2
340,기아,K5,가솔린,91490,2014,무사고,흰색,경기,1190,2WD,3
341,기아,K5,가솔린,43,2021,무사고,흰색,경기,3230,2WD,1
342,기아,K5,가솔린,156002,2011,무사고,흰색,광주,750,2WD,3
343,기아,K5,가솔린,157369,2012,무사고,흰색,경기,699,2WD,2
344,기아,K5,LPG,18733,2020,무사고,흰색,대구,2369,2WD,1
345,기아,K5,가솔린,69434,2011,무사고,흰색,경기,820,2WD,1
346,기아,K5,가솔린,91304,2012,무사고,흰색,서울,9999,2WD,2
347,기아,K5,LPG,125912,2012,무사고,흰색,전북,830,2WD,1
348,기아,K5,가솔린,40067,2016,무사고,흰색,대구,1690,2WD,1
349,기아,K5,디젤,89806,2018,무사고,흰색,경기,1570,2WD,1
350,기아,K5,가솔린,11466,2020,무사고,흰색,경기,2720,2WD,1
351,기아,K5,가솔린,103435,2012,무사고,흰색,서울,790,2WD,2
352,기아,K5,하이브리드,65480,2018,무사고,흰색,광주,1990,2WD,3
353,기아,K5,가솔린,82336,2015,무사고,흰색,대구,1250,2WD,1
354,기아,K5,가솔린,29336,2019,무사고,흰색,경기,1900,2WD,1
355,기아,K5,가솔린,143442,2012,무사고,흰색,대구,720,2WD,2
356,기아,K5,LPG,169015,2019,무사고,흰색,경기,1140,2WD,1
357,기아,K5,LPG,106397,2014,무사고,흰색,충남,829,2WD,1
358,기아,K5,가솔린,80124,2016,무사고,흰색,충남,1499,2WD,1
359,기아,K5,LPG,99752,2019,무사고,흰색,광주,1399,2WD,1
360,기아,K5,LPG,164224,2012,무사고,흰색,서울,630,2WD,2
361,기아,K5,LPG,60235,2014,무사고,흰색,서울,990,2WD,1
